bedrooms,bathrooms,sqft_living,sqft_living_carre,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_above_carre,sqft_basement,sqft_basement_carre,zipcode,sqft_living15,sqft_lot15,month,price
6,3.75,3160,9985600,5000,2.0,0,0,3,8,3160,9985600,0,0,98107,1740,5000,7,848750.0
3,2.0,1590,2528100,5200,1.0,0,0,3,7,1320,1742400,270,72900,98103,1620,5150,3,720000.0
4,2.25,1890,3572100,8549,1.0,0,0,3,8,1890,3572100,0,0,98008,1940,7210,9,525000.0
3,2.75,2500,6250000,35245,1.0,0,0,3,7,1580,2496400,920,846400,98042,2060,153766,3,397900.0
3,2.0,1740,3027600,18000,1.0,0,0,3,7,1230,1512900,510,260100,98028,1740,11250,8,405000.0
3,2.0,1080,1166400,11856,1.0,0,0,5,7,1080,1166400,0,0,98033,1220,9247,1,392800.0
3,1.5,1730,2992900,7800,1.0,0,0,3,7,1330,1768900,400,160000,98133,1780,8309,2,394999.0
3,2.5,2480,6150400,6112,2.0,0,0,3,7,2480,6150400,0,0,98058,3220,6727,6,340000.0
3,2.25,1450,2102500,1445,2.0,0,0,3,7,980,960400,470,220900,98122,1510,1370,5,482500.0
4,2.5,2750,7562500,10159,2.0,0,0,3,10,2750,7562500,0,0,98006,3160,10159,9,812500.0
3,2.5,2820,7952400,10208,1.0,0,1,4,8,1410,1988100,1410,1988100,98028,1540,10684,9,450000.0
3,1.75,1830,3348900,27468,1.0,0,0,3,7,1830,3348900,0,0,98028,1860,10180,11,398000.0
2,3.25,1550,2402500,1767,3.0,1,3,3,8,1550,2402500,0,0,98075,2710,3444,5,1075000.0
2,2.0,1640,2689600,3021,1.0,0,2,3,7,840,705600,800,640000,98107,1780,4500,10,540000.0
4,2.0,1720,2958400,5472,1.0,0,0,3,6,860,739600,860,739600,98118,1720,5670,10,275000.0
5,2.0,2880,8294400,12000,2.0,0,0,3,8,2880,8294400,0,0,98144,1720,5000,8,780000.0
3,1.5,1220,1488400,8345,1.5,0,0,3,7,1220,1488400,0,0,98178,1880,10169,7,225000.0
3,3.0,1560,2433600,2250,2.0,0,0,3,9,1560,2433600,0,0,98103,1610,4500,7,503045.0
2,2.0,1090,1188100,1357,2.0,0,0,3,7,1090,1188100,0,0,98028,1078,1318,9,249000.0
4,1.0,1140,1299600,5940,1.0,0,2,3,7,1140,1299600,0,0,98103,1630,4000,7,569950.0
2,2.25,1040,1081600,1377,2.0,0,0,3,8,1040,1081600,0,0,98105,1264,1892,1,450000.0
4,2.0,2580,6656400,6000,1.0,0,0,5,9,1300,1690000,1280,1638400,98199,2300,6200,6,1099500.0
4,2.5,2310,5336100,3570,1.5,0,0,3,7,1490,2220100,820,672400,98103,1580,3060,5,700000.0
3,2.5,1590,2528100,4094,2.0,0,0,3,7,1590,2528100,0,0,98122,1940,3924,8,454000.0
3,1.75,1270,1612900,9170,1.0,0,0,3,7,1270,1612900,0,0,98052,1700,8500,4,555000.0
3,1.5,1240,1537600,5200,1.0,0,0,5,6,1240,1537600,0,0,98042,1060,5200,1,214000.0
3,2.5,2210,4884100,8622,2.0,0,0,3,8,2210,4884100,0,0,98029,2340,7192,8,590000.0
3,1.75,2340,5475600,51836,1.5,0,0,3,8,1510,2280100,830,688900,98027,2060,77536,8,459900.0
3,1.5,1420,2016400,5000,1.0,0,0,3,7,920,846400,500,250000,98198,1400,7500,5,205000.0
3,1.75,1430,2044900,9857,1.0,0,2,4,7,1140,1299600,290,84100,98045,1310,9880,5,390000.0
3,2.75,2470,6100900,10125,2.0,0,0,3,8,2470,6100900,0,0,98040,2290,10125,6,970500.0
3,2.5,2390,5712100,15084,2.0,0,0,3,8,2390,5712100,0,0,98010,1850,17494,4,790000.0
3,1.0,1120,1254400,10576,1.0,0,0,4,7,1120,1254400,0,0,98077,1300,10000,7,320000.0
3,2.25,2700,7290000,4025,2.0,0,0,4,8,1760,3097600,940,883600,98122,1580,4025,7,552500.0
3,3.0,3490,12180100,4500,2.5,0,0,3,9,3170,10048900,320,102400,98102,2840,4050,11,1050000.0
3,1.0,1640,2689600,7187,1.0,0,0,3,7,1640,2689600,0,0,98058,1340,8346,9,230000.0
3,1.75,1620,2624400,5500,1.0,0,0,3,7,1110,1232100,510,260100,98112,2100,6500,7,680000.0
3,1.75,1670,2788900,5400,2.0,0,0,5,8,1670,2788900,0,0,98112,2100,5400,6,985000.0
4,2.5,1870,3496900,7471,2.0,0,0,3,8,1870,3496900,0,0,98055,2020,8912,6,375000.0
2,1.5,1300,1690000,4000,1.5,0,0,4,6,1300,1690000,0,0,98144,1480,4000,4,431000.0
3,2.5,2190,4796100,17108,2.0,0,0,3,8,2190,4796100,0,0,98019,2400,14040,9,463000.0
3,1.75,1320,1742400,10500,1.0,0,0,3,7,1320,1742400,0,0,98034,1310,10500,10,350000.0
3,1.0,1250,1562500,7200,1.0,0,0,3,7,1250,1562500,0,0,98008,1430,7400,4,485000.0
4,1.75,2040,4161600,15000,1.0,0,0,4,7,1360,1849600,680,462400,98092,2310,15000,9,355000.0
3,1.75,2140,4579600,7280,1.0,0,0,3,7,1070,1144900,1070,1144900,98117,2280,8400,3,603500.0
5,1.75,2510,6300100,6000,1.5,0,0,5,8,2010,4040100,500,250000,98144,2240,5000,8,860000.0
5,2.5,2200,4840000,6250,2.0,0,0,3,7,2200,4840000,0,0,98038,1850,6091,3,259875.0
4,2.5,2170,4708900,8680,1.0,0,0,3,7,1220,1488400,950,902500,98004,2010,8680,7,685000.0
4,2.5,2980,8880400,8786,2.0,0,0,3,8,2980,8880400,0,0,98038,2980,6718,9,382500.0
3,1.0,1180,1392400,2250,1.5,0,0,3,7,1180,1392400,0,0,98117,1320,5100,3,490000.0
3,2.0,1540,2371600,6000,1.0,0,0,4,6,1540,2371600,0,0,98155,1490,8213,1,229000.0
3,2.0,1540,2371600,6000,1.0,0,0,4,6,1540,2371600,0,0,98155,1490,8213,5,430000.0
5,2.5,3110,9672100,15783,1.0,0,0,3,8,1720,2958400,1390,1932100,98052,2550,12220,8,580000.0
3,1.75,1370,1876900,6700,1.0,0,0,3,8,1370,1876900,0,0,98117,1180,6694,11,510000.0
5,2.25,2440,5953600,20828,1.5,0,0,4,8,2440,5953600,0,0,98042,2670,14472,5,489990.0
3,2.25,1760,3097600,1800,2.0,0,0,3,7,1330,1768900,430,184900,98199,1150,4575,9,440000.0
3,2.5,2810,7896100,4984,1.0,0,0,3,9,1750,3062500,1060,1123600,98055,2810,5711,4,479950.0
4,2.5,2500,6250000,206474,1.0,0,0,3,10,2500,6250000,0,0,98053,3680,208652,6,806000.0
4,2.5,3220,10368400,22588,2.0,0,0,3,10,3220,10368400,0,0,98077,3220,22922,6,875000.0
3,2.5,2880,8294400,36820,2.0,0,0,3,10,2880,8294400,0,0,98077,3190,36820,9,710800.0
3,2.5,2700,7290000,6037,2.0,0,0,3,8,2700,7290000,0,0,98065,2740,6054,2,565000.0
5,3.0,2680,7182400,9624,2.0,0,0,3,7,1870,3496900,810,656100,98010,1860,9921,2,359999.0
3,1.75,1780,3168400,4500,1.0,0,0,4,7,920,846400,860,739600,98117,1360,4000,1,625000.0
3,2.5,2240,5017600,7565,2.0,0,0,3,8,2240,5017600,0,0,98003,2190,8254,9,349950.0
4,2.0,1610,2592100,9600,1.0,0,0,5,7,1610,2592100,0,0,98056,1450,9600,6,415000.0
2,2.0,1440,2073600,1170,2.0,0,0,3,9,960,921600,480,230400,98116,1440,1350,11,435000.0
3,1.75,1550,2402500,9060,2.0,0,0,3,7,1550,2402500,0,0,98146,1080,7620,11,225000.0
3,1.75,1720,2958400,5000,1.0,0,0,3,9,1720,2958400,0,0,98122,2120,4188,5,770000.0
3,1.75,1740,3027600,10800,1.0,0,0,3,7,1740,3027600,0,0,98133,1810,7735,1,340000.0
5,2.75,3280,10758400,12673,1.0,0,0,4,9,2050,4202500,1230,1512900,98006,3060,12847,3,965000.0
3,2.75,2216,4910656,31215,1.0,0,0,3,9,2216,4910656,0,0,98092,2216,30048,1,667000.0
1,1.0,1100,1210000,4373,1.0,0,0,2,6,820,672400,280,78400,98166,1100,7500,5,250000.0
3,1.0,1180,1392400,11862,1.0,0,0,4,7,1180,1392400,0,0,98177,1540,8100,6,397990.0
3,1.75,2020,4080400,10031,1.0,0,0,5,7,1370,1876900,650,422500,98155,1500,8456,9,535000.0
3,1.5,1150,1322500,8450,1.0,0,0,4,6,1150,1322500,0,0,98178,1160,6800,6,265950.0
3,1.75,2090,4368100,7461,1.0,0,0,3,6,1200,1440000,890,792100,98030,1420,7462,10,258000.0
3,2.5,1300,1690000,1187,3.0,0,0,3,8,1300,1690000,0,0,98107,1320,1194,12,505500.0
5,2.5,2240,5017600,7770,1.0,0,0,3,7,1340,1795600,900,810000,98034,1820,7770,5,455000.0
5,3.25,3540,12531600,5971,1.0,0,2,3,10,2000,4000000,1540,2371600,98033,2820,6029,10,1348000.0
4,2.25,2840,8065600,31720,1.0,0,0,3,8,1780,3168400,1060,1123600,98177,2290,29577,1,600000.0
4,2.5,2080,4326400,7047,2.0,0,0,3,8,2080,4326400,0,0,98092,2580,7227,2,329800.0
2,1.0,1550,2402500,38449,1.0,0,0,3,6,1550,2402500,0,0,98055,1188,25875,4,222000.0
4,2.5,1900,3610000,9240,1.0,0,0,3,7,1900,3610000,0,0,98007,2040,8052,4,450000.0
3,3.5,2760,7617600,4500,2.0,0,0,3,9,2120,4494400,640,409600,98119,1950,6000,12,952000.0
4,2.0,1410,1988100,4480,1.5,0,0,3,8,1410,1988100,0,0,98109,1240,3400,7,625000.0
2,1.0,1240,1537600,11393,1.0,0,0,4,7,1240,1537600,0,0,98030,1660,11393,3,226800.0
5,4.25,4420,19536400,13497,2.0,0,0,3,11,3510,12320100,910,828100,98059,4220,12015,12,1205000.0
4,2.75,3390,11492100,16153,1.0,0,0,4,7,1970,3880900,1420,2016400,98031,2530,8495,10,350000.0
3,1.75,1400,1960000,8640,1.0,0,0,3,7,1400,1960000,0,0,98011,1630,8640,3,395000.0
5,3.0,2110,4452100,5260,2.0,0,0,3,7,1670,2788900,440,193600,98118,2110,5260,9,285000.0
3,1.0,1310,1716100,18135,1.0,0,0,3,7,1310,1716100,0,0,98008,2150,18135,1,553000.0
3,1.0,1270,1612900,16800,1.0,0,0,4,7,1270,1612900,0,0,98188,1700,10200,5,254000.0
2,1.5,2060,4243600,10880,1.0,0,0,3,6,1190,1416100,870,756900,98106,1430,8781,8,348140.0
4,2.75,2530,6400900,7350,1.0,0,0,5,8,1280,1638400,1250,1562500,98023,2280,7350,6,354950.0
3,2.75,1900,3610000,6400,1.0,0,0,5,7,1410,1988100,490,240100,98105,1350,6400,6,706000.0
4,2.5,2910,8468100,6479,2.0,0,0,3,7,2910,8468100,0,0,98065,2320,5178,5,499000.0
3,1.5,1900,3610000,43186,1.5,0,0,4,7,1300,1690000,600,360000,98038,2080,108028,12,427500.0
5,3.5,2880,8294400,10000,2.0,0,3,3,8,1980,3920400,900,810000,98055,2120,9535,2,439000.0
4,2.5,2820,7952400,25995,2.0,0,0,3,9,2820,7952400,0,0,98010,3330,27653,11,545000.0
3,1.0,1620,2624400,4774,1.5,0,0,3,7,1620,2624400,0,0,98103,1880,4560,10,842000.0
4,2.5,3320,11022400,38043,2.0,0,0,3,9,3320,11022400,0,0,98053,3170,42621,12,685000.0
4,3.5,3770,14212900,47480,2.0,0,0,3,9,3770,14212900,0,0,98010,3380,42689,9,665000.0
2,1.0,1200,1440000,9000,1.0,0,2,5,6,1200,1440000,0,0,98198,1660,9000,6,255000.0
5,2.25,2130,4536900,4360,1.0,0,2,3,8,1240,1537600,890,792100,98199,1830,5000,12,565000.0
5,1.75,1950,3802500,8720,1.0,0,0,3,7,1050,1102500,900,810000,98001,1660,8030,2,274000.0
3,2.0,1920,3686400,8075,1.0,0,0,4,7,1510,2280100,410,168100,98023,1920,7826,5,260000.0
4,2.0,2510,6300100,13695,1.0,0,0,4,7,1280,1638400,1230,1512900,98033,1220,12500,5,581000.0
3,1.5,1990,3960100,5978,1.5,1,4,4,7,1990,3960100,0,0,98198,2100,6221,7,625000.0
3,1.0,1230,1512900,9720,1.0,0,0,5,7,1230,1512900,0,0,98042,1230,9720,12,220000.0
3,2.25,3190,10176100,324086,2.0,0,2,3,9,3190,10176100,0,0,98024,3190,217800,10,765000.0
6,4.25,5720,32718400,10213,2.0,0,0,3,10,4170,17388900,1550,2402500,98006,4300,10224,7,1325000.0
8,2.5,2280,5198400,3000,1.5,0,0,3,7,1210,1464100,1070,1144900,98105,1610,3000,3,700000.0
4,1.0,1550,2402500,7260,1.0,0,0,4,6,1550,2402500,0,0,98008,1210,7260,9,351000.0
3,2.5,1690,2856100,1613,2.0,0,0,3,8,1150,1322500,540,291600,98029,1690,1619,8,413565.0
3,3.25,1651,2725801,1779,2.0,0,0,3,8,1341,1798281,310,96100,98133,1650,2908,6,363000.0
4,1.75,2260,5107600,41236,1.0,0,0,4,8,1690,2856100,570,324900,98029,3080,30240,4,679000.0
2,1.75,1510,2280100,4555,1.0,0,0,3,8,1510,2280100,0,0,98053,1640,4500,9,473000.0
3,2.0,1490,2220100,7431,1.0,0,0,4,7,1490,2220100,0,0,98052,1700,7725,4,585888.0
4,2.5,2220,4928400,4652,2.0,0,0,3,7,2220,4928400,0,0,98059,1840,4500,6,405000.0
3,1.75,2800,7840000,19386,1.0,1,4,3,8,1400,1960000,1400,1960000,98198,3270,31450,1,650000.0
4,2.5,2210,4884100,213008,1.0,0,0,4,7,1210,1464100,1000,1000000,98038,2270,52707,2,415000.0
3,2.0,2150,4622500,3880,1.0,0,0,3,8,1080,1166400,1070,1144900,98117,2130,4000,12,575000.0
3,2.25,1400,1960000,7205,1.0,0,0,3,7,1140,1299600,260,67600,98030,1970,7252,7,220000.0
4,3.0,2450,6002500,10117,1.0,0,0,5,8,1580,2496400,870,756900,98006,2530,10125,5,610000.0
3,1.0,980,960400,6380,1.0,0,0,3,7,760,577600,220,48400,98115,1390,6380,5,499950.0
4,2.5,2800,7840000,6874,2.0,0,0,3,9,2170,4708900,630,396900,98112,1430,6240,3,883000.0
2,1.0,1240,1537600,8100,1.5,0,2,3,7,1240,1537600,0,0,98125,2790,8100,10,436000.0
3,2.5,1610,2592100,1356,2.0,0,0,3,8,1240,1537600,370,136900,98106,1270,1314,12,320000.0
3,1.75,1510,2280100,44000,1.0,0,0,3,7,1240,1537600,270,72900,98045,2290,36242,5,425000.0
4,2.0,1670,2788900,9987,1.0,0,0,3,7,1670,2788900,0,0,98001,1640,7280,5,204700.0
6,3.0,2320,5382400,4502,1.0,0,0,4,7,1200,1440000,1120,1254400,98108,1160,5628,7,384000.0
3,2.75,1900,3610000,8200,2.0,0,0,4,7,1900,3610000,0,0,98031,1620,8200,1,314000.0
3,2.5,2390,5712100,6263,2.0,0,0,3,9,2390,5712100,0,0,98028,2390,11761,4,535000.0
4,1.75,2110,4452100,265716,1.0,0,0,4,8,2110,4452100,0,0,98053,2110,110597,6,568000.0
4,1.5,1470,2160900,5850,1.0,0,0,4,7,810,656100,660,435600,98052,1290,7300,5,426000.0
4,2.75,2670,7128900,6780,2.0,0,3,5,8,1630,2656900,1040,1081600,98118,2400,5989,12,675000.0
4,2.5,2540,6451600,6365,2.0,0,0,3,8,1870,3496900,670,448900,98055,2290,5942,6,380000.0
3,2.5,3450,11902500,8000,3.0,0,0,4,8,2970,8820900,480,230400,98116,1880,6135,7,685000.0
3,2.0,1700,2890000,52826,1.0,0,0,3,7,1700,2890000,0,0,98058,2480,114728,8,429000.0
4,1.5,1810,3276100,6583,1.0,0,0,3,7,1500,2250000,310,96100,98133,860,8670,4,799000.0
5,1.75,1550,2402500,6986,1.0,0,0,3,7,1030,1060900,520,270400,98106,1550,6986,9,318500.0
3,3.25,4110,16892100,20900,2.0,0,0,3,9,2630,6916900,1480,2190400,98006,2640,14700,4,925000.0
3,1.5,2080,4326400,5000,1.0,0,0,3,7,1300,1690000,780,608400,98118,1860,5000,2,420000.0
2,1.0,1100,1210000,4000,1.0,0,0,3,7,1100,1210000,0,0,98109,1590,4000,12,570000.0
4,2.75,3950,15602500,12840,2.0,0,0,5,8,3950,15602500,0,0,98040,2350,12507,8,1052500.0
3,1.0,1250,1562500,8450,1.0,0,0,4,7,1250,1562500,0,0,98146,1350,9300,9,333000.0
2,1.75,2620,6864400,14138,2.0,1,4,3,8,2120,4494400,500,250000,98125,1830,8279,2,1360000.0
3,2.5,2290,5244100,2798,3.0,0,0,4,9,2290,5244100,0,0,98102,2260,5000,6,660000.0
6,4.5,3500,12250000,8504,2.0,0,0,3,7,3500,12250000,0,0,98155,1550,8460,9,350000.0
6,4.5,3500,12250000,8504,2.0,0,0,3,7,3500,12250000,0,0,98155,1550,8460,1,682500.0
5,2.75,1690,2856100,4000,1.0,0,0,5,7,970,940900,720,518400,98106,1240,4000,12,399990.0
5,3.25,4500,20250000,9648,2.0,0,4,4,8,3000,9000000,1500,2250000,98125,2780,21132,6,860000.0
2,1.0,1120,1254400,7797,1.0,0,0,3,6,1120,1254400,0,0,98055,2180,7200,10,216180.0
4,2.25,1740,3027600,9613,2.0,0,0,5,8,1740,3027600,0,0,98058,1680,9769,9,300000.0
3,1.0,1010,1020100,11880,1.0,0,0,3,7,1010,1020100,0,0,98030,1150,9435,10,145000.0
3,1.0,1010,1020100,11880,1.0,0,0,3,7,1010,1020100,0,0,98030,1150,9435,3,255000.0
3,1.75,1200,1440000,24805,1.0,0,0,3,6,1200,1440000,0,0,98031,2150,4339,7,250000.0
3,1.0,1020,1040400,8625,1.0,0,0,3,7,1020,1040400,0,0,98045,1290,9440,10,245000.0
3,1.75,1850,3422500,7056,2.5,0,0,4,8,1850,3422500,0,0,98052,1970,7056,10,445000.0
3,1.5,1830,3348900,8000,1.0,0,0,4,7,1830,3348900,0,0,98008,1310,7500,5,562000.0
4,1.0,2070,4284900,7519,1.0,0,0,3,7,1160,1345600,910,828100,98008,1730,7519,5,501000.0
3,1.75,1160,1345600,5850,1.0,0,0,4,6,1160,1345600,0,0,98146,1110,8382,1,190000.0
4,2.75,3280,10758400,24440,2.0,0,0,3,10,3280,10758400,0,0,98077,3490,25138,5,862500.0
5,2.5,2340,5475600,6000,2.0,0,0,4,10,2340,5475600,0,0,98144,2350,6000,6,1085000.0
5,3.0,3690,13616100,49709,1.0,0,2,3,9,2690,7236100,1000,1000000,98198,2590,8691,6,575000.0
1,1.0,720,518400,123710,1.0,0,0,4,6,720,518400,0,0,98092,1860,297514,12,250000.0
7,1.5,2660,7075600,15111,1.5,0,0,4,7,2660,7075600,0,0,98059,1710,15429,5,310000.0
5,3.25,4300,18490000,9270,2.0,0,3,3,10,2910,8468100,1390,1932100,98116,2780,6610,10,1400000.0
3,1.5,1590,2528100,8256,1.0,0,1,3,7,1090,1188100,500,250000,98003,1950,7840,12,284850.0
4,2.5,2590,6708100,7910,2.0,0,0,3,9,2590,6708100,0,0,98028,2110,11761,2,570000.0
3,1.75,1720,2958400,6000,1.0,0,2,3,7,1000,1000000,720,518400,98178,1690,6000,10,304000.0
4,2.5,1790,3204100,9787,1.0,0,2,4,8,1240,1537600,550,302500,98056,1790,9787,12,560000.0
3,1.0,1590,2528100,8160,1.0,0,1,3,7,1090,1188100,500,250000,98198,1540,10500,8,325000.0
4,2.0,1580,2496400,4800,1.5,0,2,3,7,1580,2496400,0,0,98136,1580,4800,2,557510.0
4,2.25,2580,6656400,8820,1.0,0,0,4,9,1620,2624400,960,921600,98023,2140,8400,4,305000.0
5,1.0,1740,3027600,27350,1.0,0,0,4,5,1740,3027600,0,0,98059,2760,10749,9,320000.0
5,2.25,3470,12040900,28212,1.5,0,0,4,8,2790,7784100,680,462400,98042,2020,28177,9,455000.0
3,1.0,1180,1392400,7210,1.0,0,0,4,7,1180,1392400,0,0,98034,1700,7210,9,383001.0
3,1.75,1700,2890000,51649,1.5,0,0,5,6,1700,2890000,0,0,98059,1100,39504,6,545000.0
2,1.0,1190,1416100,5000,1.0,0,0,3,7,1190,1416100,0,0,98116,1600,5000,4,487500.0
5,2.5,2450,6002500,6994,2.0,0,0,3,8,2450,6002500,0,0,98030,1940,6035,7,345000.0
6,2.75,2630,6916900,16411,1.0,0,0,4,8,1650,2722500,980,960400,98052,2250,12255,6,583000.0
3,2.25,2130,4536900,12286,2.0,0,0,3,8,2130,4536900,0,0,98052,2130,10158,8,534950.0
4,1.0,1060,1123600,5750,1.0,0,0,3,6,950,902500,110,12100,98199,1790,5857,8,403504.0
3,1.75,1480,2190400,6120,1.5,0,0,3,7,1480,2190400,0,0,98115,1480,6120,4,500000.0
3,1.75,1610,2592100,38707,1.0,0,0,3,7,1610,2592100,0,0,98010,1930,45151,2,319502.0
4,2.75,2440,5953600,5080,2.0,0,0,3,8,1750,3062500,690,476100,98126,1920,6375,11,525000.0
4,3.0,3100,9610000,15480,2.0,0,0,3,8,2400,5760000,700,490000,98028,2000,42500,5,563000.0
4,2.75,2890,8352100,5000,1.5,0,0,3,8,1990,3960100,900,810000,98117,1080,3750,8,898500.0
3,2.5,3240,10497600,108366,2.0,0,0,4,10,3240,10497600,0,0,98042,2090,108366,5,651000.0
4,2.75,2900,8410000,6400,2.0,0,0,3,7,2040,4161600,860,739600,98136,1340,6144,12,450000.0
4,2.25,2650,7022500,8149,1.0,0,0,4,8,1610,2592100,1040,1081600,98006,2290,8019,3,665000.0
4,2.5,2560,6553600,4000,2.0,0,0,5,8,1610,2592100,950,902500,98117,1760,4000,11,825000.0
3,1.0,1150,1322500,4800,1.5,0,0,4,6,1150,1322500,0,0,98002,1310,9510,6,200000.0
3,2.0,1760,3097600,6092,1.0,0,0,3,7,1760,3097600,0,0,98030,2590,6255,9,295000.0
4,2.5,3220,10368400,8379,2.0,0,0,3,10,3220,10368400,0,0,98034,2720,7635,12,748000.0
3,2.5,3200,10240000,18750,1.0,0,0,2,9,2660,7075600,540,291600,98027,3200,22475,7,580000.0
3,1.0,1250,1562500,10744,1.0,0,0,3,6,1250,1562500,0,0,98198,1500,10710,2,275000.0
3,1.0,1000,1000000,8470,1.0,0,0,4,6,1000,1000000,0,0,98023,1020,8470,3,196000.0
2,1.0,740,547600,11250,1.0,0,0,2,6,740,547600,0,0,98146,1390,11250,5,235750.0
3,2.25,2170,4708900,8480,1.0,0,0,3,8,2170,4708900,0,0,98148,2080,8452,3,315000.0
4,2.5,2370,5616900,10631,2.0,0,0,3,8,2370,5616900,0,0,98003,2200,8297,8,338000.0
4,2.5,2300,5290000,4249,2.0,0,0,3,8,2300,5290000,0,0,98038,2390,4385,1,353000.0
3,1.75,1400,1960000,6300,1.0,0,0,3,7,1400,1960000,0,0,98022,1400,8490,6,235000.0
3,2.5,3080,9486400,13880,2.0,0,0,3,9,3080,9486400,0,0,98038,2780,15318,3,569999.0
4,2.25,2350,5522500,12540,2.0,0,0,3,8,2350,5522500,0,0,98177,2090,7964,9,505000.0
4,3.0,2660,7075600,4600,1.5,0,0,3,8,1820,3312400,840,705600,98112,2350,4600,3,1234000.0
2,1.75,1250,1562500,34395,1.0,0,0,4,7,1250,1562500,0,0,98003,1910,26042,5,299000.0
3,2.0,1100,1210000,6360,1.0,0,0,3,7,1100,1210000,0,0,98038,1620,6360,10,240000.0
3,1.75,3330,11088900,12566,1.0,1,4,4,8,1940,3763600,1390,1932100,98040,3730,16560,2,1955000.0
4,3.25,3640,13249600,3604,2.0,0,2,5,9,1960,3841600,1680,2822400,98122,1940,4600,9,1265000.0
2,1.75,1350,1822500,2653,2.0,0,0,3,7,1350,1822500,0,0,98033,1370,4115,4,405000.0
4,2.0,1310,1716100,8454,1.0,0,0,4,7,1310,1716100,0,0,98155,1320,8274,6,304000.0
4,2.25,1800,3240000,5555,2.0,0,0,3,7,1800,3240000,0,0,98038,1810,5669,10,272000.0
2,1.0,1260,1587600,3960,1.0,0,0,3,6,690,476100,570,324900,98117,1250,3960,6,412000.0
4,2.5,2990,8940100,7231,2.0,0,0,3,9,2990,8940100,0,0,98075,3160,8339,7,698000.0
2,1.0,1140,1299600,5100,1.0,0,0,3,7,1140,1299600,0,0,98136,1230,5100,6,400000.0
3,2.5,2100,4410000,6825,2.0,0,0,3,8,2100,4410000,0,0,98055,2180,7614,11,305000.0
4,2.0,2400,5760000,12753,1.0,0,0,4,7,2400,5760000,0,0,98033,1830,12060,9,585000.0
2,1.5,1400,1960000,9031,1.0,0,0,3,7,960,921600,440,193600,98023,1450,7658,8,190000.0
4,2.5,2990,8940100,12788,2.0,0,0,3,10,2990,8940100,0,0,98075,3250,12212,7,760000.0
3,1.75,1930,3724900,36210,1.0,0,0,3,8,1930,3724900,0,0,98072,1930,35060,5,570000.0
3,1.0,980,960400,6800,1.0,0,0,3,6,980,960400,0,0,98058,1140,9975,11,144000.0
2,1.0,690,476100,5280,1.0,0,0,4,5,690,476100,0,0,98056,1140,4860,6,139000.0
4,1.5,1430,2044900,6380,1.5,0,0,4,7,1130,1276900,300,90000,98115,1570,6380,11,525000.0
1,1.0,1110,1232100,5421,1.0,0,0,3,6,1110,1232100,0,0,98177,1230,8100,7,293000.0
2,2.5,1250,1562500,1580,2.0,0,0,3,7,1030,1060900,220,48400,98106,1250,1361,4,267100.0
4,3.25,3470,12040900,5222,2.0,0,0,3,10,2830,8008900,640,409600,98033,3090,6758,4,1500000.0
3,2.25,1500,2250000,15334,2.0,0,0,4,7,1500,2250000,0,0,98042,1530,8102,10,240000.0
3,2.5,2530,6400900,7000,2.5,0,4,3,9,2530,6400900,0,0,98136,2380,7000,4,975000.0
5,1.75,2150,4622500,7171,1.0,0,0,4,7,1460,2131600,690,476100,98031,1710,7300,6,279950.0
3,1.75,1260,1587600,7373,1.0,0,0,4,7,1260,1587600,0,0,98034,1360,7373,1,405000.0
3,2.5,2740,7507600,83199,2.0,0,4,3,9,2740,7507600,0,0,98032,2500,29269,5,400000.0
3,1.0,960,921600,6500,1.0,0,0,4,5,960,921600,0,0,98056,1150,6500,11,225000.0
3,1.0,1520,2310400,7800,1.0,0,0,4,7,1120,1254400,400,160000,98032,1740,8000,12,250000.0
3,2.25,1570,2464900,9096,1.0,0,0,4,7,1180,1392400,390,152100,98022,1570,8418,3,272950.0
5,1.0,3240,10497600,5324,2.0,0,0,3,9,3240,10497600,0,0,98065,3240,6036,7,625000.0
3,1.75,1280,1638400,2147,1.5,0,0,4,7,1280,1638400,0,0,98102,2010,2640,7,670000.0
3,2.5,2130,4536900,3545,3.0,0,0,5,9,2130,4536900,0,0,98109,1970,3464,4,1065000.0
3,1.75,1970,3880900,8200,1.0,0,0,5,8,1420,2016400,550,302500,98177,2140,8000,6,540000.0
3,2.5,2990,8940100,6725,2.0,0,0,3,9,2990,8940100,0,0,98059,2790,6725,11,525000.0
2,1.0,1160,1345600,17700,1.0,0,0,3,7,1160,1345600,0,0,98133,1440,9000,3,425000.0
3,1.75,1890,3572100,7004,1.0,0,0,3,7,1290,1664100,600,360000,98118,1440,5378,6,465500.0
3,2.5,2170,4708900,5866,2.0,0,0,3,7,2170,4708900,0,0,98065,2440,5798,7,443500.0
4,2.25,1570,2464900,499571,1.0,0,3,4,7,1570,2464900,0,0,98022,1700,181708,12,350000.0
3,2.5,3260,10627600,91911,2.0,0,0,4,9,3260,10627600,0,0,98077,2520,65775,9,850000.0
3,2.25,1250,1562500,952,3.0,0,0,3,8,1250,1562500,0,0,98133,1250,1030,2,205000.0
4,2.5,1940,3763600,10200,1.0,0,0,4,8,1140,1299600,800,640000,98042,1920,12600,6,315000.0
3,2.5,2150,4622500,8221,2.0,0,0,3,8,2150,4622500,0,0,98059,2490,7951,6,470000.0
4,2.25,3310,10956100,8540,1.0,0,4,4,9,1660,2755600,1650,2722500,98006,3450,9566,7,1100000.0
