sqft_living,grade,sqft_above,bathrooms,quartier,view,sqft_basement,bedrooms,waterfront,floors
1930,8,1430,1.75,0,2,500,2,0,1.0
2710,9,2710,2.75,0,0,0,4,0,2.0
2240,7,1490,2.25,0,0,750,5,0,1.0
770,6,670,1.0,0,0,100,3,0,1.0
1460,7,1460,1.75,0,0,0,3,0,1.0
2760,8,1760,3.0,0,0,1000,4,0,1.0
1730,7,1010,2.0,0,0,720,4,0,1.0
1070,8,1070,1.5,0,0,0,2,0,3.0
1410,7,1290,2.25,0,0,120,3,0,2.0
1220,6,1220,1.0,0,0,0,3,0,1.0
3480,8,3480,3.0,1,0,0,5,0,2.0
1400,6,1100,1.75,0,2,300,3,0,1.0
3350,10,2260,4.25,0,0,1090,5,0,2.0
1490,7,1490,1.75,1,0,0,3,0,1.0
1740,8,1740,2.25,0,0,0,4,0,1.0
2030,7,2030,1.75,0,0,0,5,0,2.0
1880,8,1880,2.25,0,0,0,4,0,2.0
670,5,670,1.0,0,0,0,2,0,1.0
1020,6,1020,1.0,0,0,0,4,0,1.5
3350,9,2640,2.5,0,0,710,4,0,2.0
2540,8,1760,2.5,0,0,780,5,0,2.0
3290,9,3290,2.5,0,0,0,4,0,2.0
1720,7,1720,2.5,0,0,0,3,0,2.0
1380,7,1380,1.0,0,0,0,3,0,1.0
2300,9,2300,2.75,0,0,0,4,0,2.0
1180,7,1180,1.0,0,0,0,2,0,1.0
2960,9,2960,2.5,0,0,0,4,0,2.0
2530,8,2530,2.5,0,0,0,3,0,2.0
1590,7,1590,1.75,0,0,0,2,0,1.0
1120,6,1120,1.0,0,0,0,3,0,1.0
4410,11,4410,4.0,0,0,0,5,0,2.0
1620,7,1620,2.5,0,0,0,2,0,2.0
810,7,810,1.0,0,0,0,3,0,1.0
3120,9,3120,2.5,0,0,0,4,0,2.0
3370,7,3200,2.5,0,0,170,3,0,2.0
1960,8,1600,2.25,0,0,360,3,0,1.0
790,6,790,1.0,0,0,0,2,0,1.0
940,6,940,1.0,0,0,0,2,0,1.0
1210,6,1210,1.5,0,0,0,3,0,1.0
1230,7,1230,2.0,0,0,0,3,0,1.0
1400,7,1400,1.0,0,0,0,3,0,1.0
2150,8,1610,3.5,0,0,540,3,0,2.0
1490,8,1490,1.75,0,0,0,3,0,1.0
4050,7,4050,7.5,0,0,0,9,0,2.0
1230,7,1230,1.0,1,0,0,3,0,1.0
2880,10,2880,2.5,0,0,0,3,0,2.0
950,7,950,1.0,0,0,0,3,0,1.0
3490,10,2320,1.75,1,3,1170,2,0,1.0
1810,8,1350,1.5,0,1,460,4,0,1.0
960,7,960,1.0,0,0,0,2,0,1.0
1590,7,1590,1.5,0,3,0,4,0,1.0
2960,9,2210,2.75,0,3,750,4,0,2.0
3830,11,3830,2.5,1,0,0,3,0,2.0
2980,9,2150,3.25,1,0,830,4,0,2.0
2170,9,1610,3.0,1,0,560,4,0,2.0
1780,7,1210,1.75,0,0,570,3,0,1.0
1430,6,1010,1.0,0,0,420,3,0,1.5
1820,7,1150,1.75,0,0,670,4,0,1.0
1990,10,1990,2.5,0,0,0,4,0,2.0
2990,8,2990,2.5,0,0,0,3,0,2.0
1020,7,1020,1.0,0,0,0,3,0,1.0
710,6,710,1.0,0,0,0,2,0,1.0
2430,8,2430,2.5,0,0,0,4,0,2.0
2040,7,1360,1.75,0,0,680,3,0,2.0
2610,8,2130,1.75,0,2,480,3,0,2.0
1750,8,1440,1.5,0,0,310,2,0,1.5
2190,8,2190,2.25,0,0,0,4,0,2.0
1380,7,1380,2.0,0,0,0,5,0,1.5
2480,9,2480,2.5,0,0,0,3,0,2.0
1370,9,1370,1.75,0,0,0,3,0,3.0
1170,7,1170,2.0,0,0,0,3,0,1.0
1990,8,1990,2.5,0,0,0,3,0,2.0
2140,8,2140,2.5,0,0,0,4,0,2.0
2130,7,1330,1.75,0,3,800,3,0,1.0
1510,7,1510,1.0,0,0,0,3,0,1.0
1640,7,1140,1.0,1,0,500,2,0,1.0
2160,9,2160,2.5,0,0,0,4,0,2.5
1740,8,1740,2.5,0,0,0,3,0,2.0
2180,7,1290,1.75,0,0,890,4,0,1.0
2110,6,2110,3.0,0,0,0,3,0,1.0
2340,9,2340,2.5,0,0,0,4,0,2.0
2960,7,1480,2.5,0,0,1480,5,0,1.0
780,7,780,1.0,0,0,0,2,0,2.0
2060,7,2060,1.5,0,0,0,2,0,1.5
1520,7,1180,3.0,0,0,340,3,0,1.0
1190,7,1190,2.0,0,0,0,4,0,1.5
1190,8,1190,1.5,0,0,0,2,0,3.0
710,7,710,1.0,0,0,0,2,0,2.0
2390,9,2390,2.5,0,0,0,4,0,2.0
2440,8,1840,2.75,0,0,600,3,0,2.0
1010,6,1010,1.0,0,0,0,2,0,1.0
1220,7,1220,2.0,0,0,0,3,0,1.0
1400,7,1400,1.75,0,0,0,3,0,1.0
3270,9,3270,2.5,0,0,0,4,0,2.0
2160,8,1390,1.75,0,0,770,3,0,1.0
2600,8,1400,2.0,0,2,1200,4,0,1.0
1120,8,820,2.5,0,0,300,3,0,2.0
1900,7,1300,2.25,0,0,600,3,0,1.0
2590,8,2590,2.5,0,0,0,3,0,2.0
2110,8,1410,1.75,0,3,700,4,0,1.0
1350,7,950,1.0,0,0,400,3,0,1.0
1150,7,1150,1.0,0,0,0,2,0,1.0
2050,9,2050,2.5,0,0,0,3,0,2.0
1240,7,1240,1.75,0,0,0,2,0,1.0
3691,8,3691,2.5,0,1,0,4,0,2.0
3540,10,3540,3.5,0,0,0,4,0,2.0
1050,8,960,1.5,0,0,90,2,0,2.0
1530,7,1040,1.75,0,0,490,3,0,1.0
940,7,940,1.0,1,0,0,3,0,1.0
1510,7,1510,2.0,0,0,0,3,0,2.0
4270,10,2680,2.5,0,0,1590,4,0,1.0
1572,8,1572,2.5,0,0,0,3,0,2.0
1090,7,1090,2.5,0,0,0,2,0,2.0
2290,7,2150,1.0,0,4,140,4,0,1.5
3740,10,3740,3.0,0,2,0,3,0,2.0
2870,9,1350,2.0,0,0,1520,3,0,1.0
2980,7,2070,4.0,0,0,910,5,0,1.5
1030,7,1030,1.0,0,0,0,3,0,1.0
1580,7,1580,2.5,0,0,0,3,0,2.0
1610,7,1610,2.25,0,0,0,3,0,2.0
1920,7,1160,1.0,0,0,760,5,0,1.0
3650,10,2050,3.5,0,0,1600,3,0,1.0
1390,7,1050,1.0,0,0,340,4,0,1.0
1680,7,1180,2.25,0,0,500,3,0,1.0
2340,8,1730,3.5,0,2,610,4,0,2.0
790,6,790,1.0,0,0,0,2,0,1.0
1350,8,1050,2.25,0,0,300,3,0,2.0
1550,8,1550,2.25,0,0,0,3,0,2.0
1590,7,1090,1.75,0,0,500,3,0,1.0
1760,7,980,2.0,0,0,780,3,0,1.0
1090,6,1090,1.0,0,0,0,3,0,1.0
1990,7,1340,2.75,0,0,650,3,0,1.0
1020,6,1020,1.0,0,0,0,3,0,1.0
2070,8,1370,2.5,1,0,700,4,0,1.0
1250,7,1250,1.75,0,0,0,3,0,1.5
2190,7,1110,2.0,0,0,1080,5,0,1.0
1870,7,1250,2.5,0,0,620,3,0,1.0
1660,7,1660,1.5,0,0,0,4,0,1.0
1040,6,1040,1.5,0,0,0,3,0,1.0
1350,8,1350,2.0,0,0,0,2,0,3.0
2550,7,2550,2.5,0,0,0,4,0,2.0
2630,8,2630,2.25,0,0,0,5,0,2.0
1550,8,1550,2.25,0,0,0,4,0,2.0
2590,9,2590,3.25,1,2,0,5,0,1.0
4130,11,4130,3.75,0,0,0,4,0,2.0
2110,8,2110,3.25,0,0,0,4,0,2.0
2310,9,2310,2.5,0,0,0,4,0,2.0
2910,8,2910,2.75,0,0,0,4,0,2.0
2580,9,2580,2.5,0,0,0,3,0,2.0
2250,8,1510,2.25,0,0,740,3,0,2.0
2600,7,2600,2.5,0,0,0,5,0,2.0
3170,9,3170,2.5,0,0,0,4,0,2.0
1390,6,790,1.75,0,0,600,2,0,1.0
1770,6,1770,2.0,0,0,0,4,0,1.0
2245,8,2245,2.5,0,0,0,4,0,2.0
1510,7,1120,1.5,0,0,390,3,0,1.0
1833,9,1833,3.0,0,0,0,3,0,3.0
2170,7,1220,2.25,0,0,950,4,0,1.0
3000,8,3000,2.5,0,0,0,4,0,2.0
3010,8,3010,2.5,0,0,0,4,0,2.0
2090,7,2090,1.75,0,0,0,3,0,1.0
1010,8,1010,1.5,0,0,0,3,0,2.0
2890,8,2890,2.5,0,0,0,4,0,2.0
2100,7,1340,1.75,0,0,760,4,0,1.0
1980,7,1330,1.75,0,0,650,4,0,1.0
700,7,700,1.0,0,0,0,2,0,1.0
2090,7,2090,2.5,0,0,0,3,0,2.0
1480,7,1080,1.0,0,0,400,4,0,1.0
2590,8,2590,2.5,0,0,0,4,0,2.0
1080,6,1080,1.0,0,0,0,3,0,1.0
2440,8,2440,3.5,0,1,0,4,0,3.0
1640,7,1190,1.75,0,0,450,3,0,1.0
2520,7,1510,2.25,0,0,1010,4,0,1.5
1630,7,930,1.0,0,0,700,3,0,1.0
2360,8,2360,2.25,0,0,0,4,0,2.0
2380,8,2380,2.25,0,0,0,4,0,2.0
2720,8,2720,2.5,0,0,0,3,0,2.0
1640,7,1140,2.25,0,0,500,3,0,1.0
1840,10,1700,2.75,0,0,140,3,0,2.0
1770,7,1770,2.5,0,0,0,3,0,2.0
1470,6,1470,1.5,0,0,0,3,0,2.0
1560,7,1560,2.5,0,0,0,3,0,2.0
3270,10,2000,2.25,1,0,1270,4,0,1.0
2150,8,2150,2.5,0,0,0,3,0,2.0
2940,8,2940,4.5,0,0,0,6,0,1.5
3080,9,3080,3.5,0,0,0,4,0,2.0
1010,7,1010,1.0,0,0,0,3,0,1.0
960,6,960,1.0,0,0,0,2,0,1.0
2690,9,1720,3.25,0,3,970,4,0,2.0
1390,7,1390,1.5,0,0,0,3,0,1.0
1200,7,600,2.0,0,0,600,2,0,1.0
1370,7,1370,1.5,0,0,0,3,0,1.0
2190,7,1190,1.75,0,2,1000,5,0,1.0
2790,9,2790,2.5,0,0,0,4,0,2.0
2760,8,2760,3.5,0,0,0,5,0,2.5
3430,8,3430,2.75,0,0,0,4,0,1.5
3170,10,3170,2.75,0,0,0,4,0,2.0
940,7,940,1.0,0,0,0,3,0,1.0
730,4,730,1.0,0,1,0,2,0,1.0
1930,6,1930,2.0,0,0,0,5,0,1.5
1480,6,1120,1.0,0,0,360,3,0,1.5
1810,9,930,1.75,1,4,880,3,0,1.0
1470,6,1470,2.0,0,0,0,3,0,1.0
3540,9,3540,2.0,0,3,0,5,0,2.0
1560,7,1560,3.25,0,0,0,4,0,1.0
1460,7,1460,1.0,0,0,0,3,0,1.0
2800,8,2800,3.0,0,0,0,4,0,2.0
2190,8,2190,1.75,0,0,0,4,0,2.0
1470,7,1160,2.25,0,0,310,3,0,1.0
2590,7,1750,1.75,0,0,840,5,0,1.0
1340,8,1340,2.0,0,0,0,2,0,2.0
2230,8,1430,2.25,0,0,800,3,0,1.0
2790,8,2790,3.5,1,0,0,4,0,1.5
2260,7,1130,2.0,0,0,1130,4,0,1.0
2420,7,1210,2.0,0,0,1210,3,0,1.0
2320,8,1620,2.5,1,0,700,3,0,2.0
2240,7,2240,3.0,0,0,0,3,0,2.0
2470,9,2470,2.5,0,0,0,4,0,2.0
3310,9,2380,3.25,0,0,930,4,0,2.0
1900,7,1900,1.75,0,0,0,4,0,1.0
1810,7,1810,1.75,0,0,0,3,0,1.0
2550,8,2550,2.5,0,0,0,3,0,2.0
540,5,540,1.0,0,0,0,1,0,1.0
1270,7,1270,1.75,0,0,0,3,0,1.0
2820,11,2820,2.5,0,0,0,3,0,2.0
1480,7,1480,1.75,0,0,0,3,0,1.0
2160,7,2160,2.5,0,0,0,4,0,2.0
2140,7,2140,2.25,0,0,0,4,0,2.0
1540,7,1540,2.0,0,0,0,3,0,1.0
3760,11,3760,3.5,0,0,0,4,0,2.0
1330,7,1330,1.75,1,0,0,3,0,1.0
650,5,650,0.75,0,0,0,2,0,1.0
2370,9,2370,2.5,0,0,0,3,0,2.0
3110,9,3110,2.5,0,0,0,3,0,2.0
3180,9,2070,3.0,0,0,1110,4,0,2.0
2160,7,2160,1.0,0,0,0,3,0,1.5
770,7,770,1.0,0,0,0,2,0,1.0
2290,7,1690,1.75,0,2,600,4,0,1.5
3010,9,3010,2.5,0,0,0,4,0,2.0
3720,10,3720,4.5,0,0,0,4,0,2.0
2000,7,2000,2.75,0,0,0,4,0,2.0
1990,8,1990,2.5,0,0,0,4,0,2.0
2040,8,1740,1.75,0,0,300,3,0,1.5
2910,9,2120,2.75,0,2,790,4,0,1.0
2840,7,1620,2.5,0,0,1220,5,0,1.0
2490,9,2490,2.5,0,0,0,4,0,2.0
2130,8,1210,2.5,0,0,920,3,0,1.0
1690,7,1210,1.5,0,0,480,3,0,1.0
1400,6,1100,1.75,0,0,300,3,0,1.5
790,6,790,1.0,0,0,0,2,0,1.0
2950,9,2950,2.5,0,0,0,4,0,2.0
1530,7,1020,1.75,0,2,510,3,0,1.0
2260,9,2260,2.0,0,0,0,4,0,1.0
1640,7,1640,2.0,0,0,0,4,0,1.0
1440,7,1440,1.75,0,0,0,3,0,1.0
1670,7,1670,1.5,0,0,0,3,0,1.0
1800,7,1800,1.5,0,0,0,3,0,1.0
2310,8,1310,2.75,1,0,1000,4,0,1.0
1710,7,1040,2.25,0,0,670,4,0,1.0
1870,7,1870,2.0,0,0,0,4,0,1.5
1900,6,950,2.0,0,0,950,4,0,1.0
870,7,820,1.0,0,0,50,2,0,1.0
1580,7,1580,2.25,0,0,0,3,0,1.0
1440,7,1440,2.25,0,0,0,3,0,2.0
2600,8,2600,1.75,1,0,0,4,0,1.5
1250,7,1250,1.0,0,0,0,2,0,1.0
1540,8,1540,1.75,0,0,0,3,0,1.0
1630,7,1630,1.0,1,0,0,3,0,1.0
1070,7,1070,1.75,0,0,0,3,0,1.0
3410,8,2130,2.75,0,0,1280,7,0,1.5
2710,8,2710,2.75,0,0,0,5,0,2.0
3750,10,3750,3.25,0,0,0,4,0,2.0
3540,9,3540,2.5,1,0,0,4,0,2.0
2420,9,2420,2.5,1,0,0,4,0,1.0
1860,8,1860,2.5,0,0,0,3,0,2.0
1230,8,1230,2.25,0,0,0,2,0,3.0
3700,11,3700,3.5,1,0,0,4,0,2.0
2800,7,1400,2.5,0,0,1400,6,0,1.0
1660,7,1660,1.0,0,0,0,3,0,1.0
1760,7,1760,2.0,0,0,0,4,0,1.5
4930,12,4930,4.25,0,0,0,4,0,2.0
2490,8,1790,3.0,0,3,700,3,0,2.0
1440,7,1440,2.5,0,0,0,3,0,2.0
1140,6,990,1.0,0,0,150,2,0,1.0
1990,8,1990,2.25,1,0,0,4,0,2.0
2068,7,2068,2.5,0,0,0,4,0,2.0
3830,9,3830,3.75,0,0,0,3,0,2.0
2840,8,2840,3.5,0,0,0,4,0,3.0
2100,8,1280,1.75,0,0,820,4,0,1.0
1904,7,1904,2.5,0,0,0,4,0,2.0
1330,8,1140,1.5,0,0,190,3,0,2.0
2090,7,1290,2.25,0,0,800,3,0,1.0
1570,8,1260,3.25,0,0,310,3,0,2.0
1040,6,1040,1.0,0,0,0,2,0,1.0
880,6,880,1.0,0,0,0,3,0,1.0
5210,10,4940,3.25,0,4,270,5,0,2.5
3310,10,3310,4.0,1,0,0,5,0,2.0
2040,8,2040,1.75,0,0,0,3,0,1.0
1510,7,1510,1.75,0,0,0,3,0,1.0
790,6,790,1.0,0,0,0,2,0,1.0
720,6,720,1.0,0,0,0,2,0,1.0
1250,7,950,1.0,0,0,300,2,0,1.0
1650,7,1650,2.5,0,0,0,3,0,2.0
2110,7,1110,3.0,0,2,1000,3,0,1.0
1850,7,1100,1.75,0,0,750,3,0,1.0
1960,7,1960,1.5,0,2,0,4,0,1.5
1250,7,830,2.75,0,0,420,3,0,2.0
5960,10,4770,3.5,0,2,1190,5,0,2.0
1450,7,950,1.75,0,0,500,4,0,1.0
3330,10,3330,2.5,1,0,0,4,0,2.0
2780,10,2780,2.5,0,0,0,4,0,2.0
1250,7,1250,1.75,0,0,0,5,0,1.0
2920,8,1850,1.75,0,0,1070,3,0,1.0
2550,7,2550,2.25,0,0,0,6,0,2.0
2110,8,2110,2.5,0,0,0,4,0,2.0
780,6,780,1.0,0,0,0,2,0,1.0
860,6,860,1.0,0,0,0,2,0,1.0
1340,7,1340,1.5,0,0,0,3,0,1.0
3330,10,3330,2.25,0,0,0,3,0,2.0
2080,8,1220,2.5,0,2,860,4,0,1.0
2300,8,2300,2.5,0,0,0,3,0,1.0
1040,7,1040,1.0,0,0,0,2,0,1.0
2350,7,1250,1.75,0,0,1100,4,0,1.0
2980,10,2140,3.25,0,3,840,4,0,2.0
1980,7,1030,1.0,0,0,950,3,0,1.0
1180,7,1180,1.0,0,0,0,3,0,1.5
2850,8,2370,3.25,0,0,480,5,0,2.0
1890,7,1460,1.75,0,0,430,3,0,1.0
1750,7,1750,2.5,0,0,0,4,0,2.0
3140,9,2570,2.5,0,1,570,4,0,1.0
3240,8,3240,2.5,0,0,0,3,0,2.0
2170,7,1410,2.5,0,0,760,3,0,1.0
3320,11,2950,3.25,0,0,370,4,0,3.0
1620,7,1620,1.0,0,0,0,4,0,1.0
1820,8,1820,1.75,0,0,0,3,0,1.0
2000,7,1250,1.0,0,0,750,4,0,1.5
1400,7,1400,1.5,0,0,0,3,0,1.0
720,7,720,1.0,0,0,0,1,0,1.0
1630,7,930,1.75,0,0,700,4,0,1.0
1270,7,1270,1.0,0,0,0,4,0,1.5
1870,7,1870,1.5,0,0,0,4,0,2.0
1730,7,1430,1.0,0,0,300,3,0,1.0
3550,8,1830,2.25,1,0,1720,4,0,1.0
720,6,720,1.0,0,0,0,1,0,1.0
800,7,800,1.0,0,0,0,2,0,1.0
1510,7,980,1.75,0,0,530,3,0,1.0
2560,8,1760,2.25,0,0,800,4,0,1.0
2450,9,1630,1.75,1,2,820,4,0,1.0
930,6,930,0.75,0,0,0,1,0,1.0
1310,6,1310,1.75,0,0,0,3,0,1.0
1950,7,1150,1.75,0,4,800,4,1,1.0
1250,7,1250,1.0,0,0,0,3,0,1.0
1350,7,1350,1.0,1,0,0,3,0,1.0
1210,7,1210,1.75,0,0,0,3,0,1.0
1540,7,1540,3.0,0,0,0,4,0,1.5
1040,6,800,1.0,0,0,240,3,0,1.0
1880,7,1010,1.75,0,0,870,4,0,1.0
5430,10,5430,3.0,0,0,0,4,0,2.0
3460,7,2860,3.75,0,0,600,8,0,2.0
940,6,940,1.0,0,0,0,3,0,1.0
1240,7,1240,1.5,1,0,0,3,0,1.0
4040,9,3220,4.5,0,0,820,4,0,2.0
2460,7,1450,1.75,0,0,1010,4,0,1.5
2900,10,2900,3.0,0,0,0,3,0,2.0
1270,8,1270,1.5,0,0,0,3,0,3.0
1570,7,1570,2.0,0,0,0,4,0,1.0
3980,9,3980,2.75,0,2,0,4,0,2.0
1650,8,1650,1.75,0,0,0,3,0,3.0
790,6,790,1.0,0,0,0,2,0,1.0
2430,8,2430,3.0,0,0,0,4,0,2.0
1060,6,1060,1.0,0,0,0,2,0,1.0
2940,8,1690,3.0,0,0,1250,7,0,1.0
1110,7,1110,1.0,1,0,0,3,0,1.0
3160,8,3160,3.25,1,0,0,5,0,2.0
1670,8,1670,1.75,0,2,0,3,0,1.0
2010,7,2010,2.5,0,0,0,3,0,2.0
1790,7,1790,2.0,0,2,0,4,0,2.0
4690,9,3040,4.0,1,0,1650,5,0,2.0
970,6,970,2.0,0,0,0,2,0,1.0
4640,10,3210,3.5,0,2,1430,4,0,2.0
1460,7,1460,2.0,0,0,0,3,0,1.0
1460,7,940,2.0,0,0,520,3,0,1.0
1020,7,1020,1.0,0,0,0,3,0,1.0
2370,8,1620,2.5,0,3,750,3,0,1.0
3220,8,3220,2.5,0,0,0,5,0,2.0
1330,7,1330,1.75,0,0,0,3,0,1.0
2830,9,2830,2.5,0,0,0,3,0,2.0
2650,7,2650,2.5,0,0,0,4,0,2.0
880,7,880,1.0,0,0,0,2,0,1.0
1490,6,1490,1.5,0,0,0,3,0,1.0
1400,6,1400,1.5,0,0,0,3,0,1.0
2200,7,1270,1.75,0,0,930,3,0,1.0
2470,7,2470,2.5,0,0,0,4,0,1.0
2730,9,2730,2.25,0,0,0,3,0,2.0
2290,7,2290,3.0,0,0,0,6,0,2.0
1740,7,1740,2.5,0,0,0,4,0,2.0
1100,7,1100,1.0,0,0,0,3,0,1.0
710,6,710,1.0,0,0,0,2,0,1.0
880,6,880,1.0,0,0,0,3,0,1.0
1280,6,1280,1.5,0,0,0,3,0,2.0
1050,7,1050,1.75,0,0,0,3,0,1.0
960,7,960,1.75,0,0,0,3,0,1.0
3360,9,3360,1.5,0,0,0,5,0,2.0
1490,7,1140,1.75,1,0,350,3,0,1.0
1400,6,1400,1.5,0,0,0,3,0,1.0
3370,8,2840,2.5,0,2,530,3,0,2.0
1150,6,1150,1.5,0,0,0,3,0,1.0
2650,9,2650,2.5,0,0,0,4,0,2.0
1212,7,1212,2.5,0,0,0,3,0,3.0
1160,7,1160,1.0,0,0,0,1,0,1.0
3660,9,2840,3.5,0,0,820,4,0,2.0
1740,7,1740,2.75,0,3,0,3,0,1.0
1140,6,1140,1.0,1,0,0,2,0,1.5
3050,8,1800,1.75,0,0,1250,4,0,1.0
1960,7,1670,2.5,0,0,290,3,0,2.0
1110,7,1110,1.5,0,0,0,2,0,1.0
1650,8,1650,1.75,0,0,0,4,0,1.0
1070,7,1070,1.0,0,0,0,2,0,1.0
1490,8,1490,1.75,0,0,0,3,0,1.0
2510,9,2510,2.25,0,0,0,5,0,1.0
1420,7,820,1.75,0,0,600,3,0,1.0
4680,10,3360,3.5,1,0,1320,4,0,2.0
3160,8,2100,2.75,0,0,1060,4,0,1.5
2300,8,2300,2.75,0,0,0,3,0,2.0
3010,8,2560,3.0,0,4,450,4,0,2.0
2740,9,2740,2.0,0,2,0,3,0,1.0
1600,7,1600,1.75,1,0,0,3,0,1.0
1450,8,1450,2.5,0,0,0,3,0,1.0
2190,8,1430,2.5,1,0,760,4,0,1.0
1470,8,1200,1.0,0,0,270,3,0,1.0
2660,7,1670,3.0,0,0,990,5,0,1.5
3520,9,3520,2.75,0,0,0,4,0,2.0
2520,8,2520,1.5,0,0,0,3,0,1.0
2430,10,2430,1.75,0,4,0,2,0,1.0
1760,7,1760,2.25,0,0,0,4,0,2.0
2250,8,2250,2.5,0,0,0,3,0,2.0
2890,7,1310,3.75,0,0,1580,5,0,1.0
2400,7,2400,3.0,0,0,0,3,0,2.0
1640,7,1640,2.5,0,0,0,3,0,2.0
2100,6,2100,2.5,0,0,0,4,0,1.5
3160,10,2180,3.25,0,2,980,5,0,2.0
2200,7,1100,1.75,0,0,1100,2,0,1.0
2510,9,2510,2.5,0,0,0,4,0,2.0
1540,7,770,2.25,0,0,770,3,0,1.0
890,7,890,1.0,0,0,0,3,0,1.0
2600,8,1810,2.25,0,0,790,4,0,1.0
950,6,950,1.0,0,0,0,1,0,1.5
670,3,670,0.0,0,0,0,1,0,1.0
1130,7,1130,1.0,0,0,0,2,0,1.0
1540,7,1070,1.75,0,0,470,3,0,1.0
1330,7,1330,1.5,0,0,0,3,0,1.0
1160,5,580,2.0,0,0,580,3,0,1.0
4280,9,3900,2.75,1,0,380,4,0,2.0
2160,8,2160,2.5,0,0,0,4,0,2.0
1650,8,1290,2.5,0,0,360,3,0,1.0
1700,8,1700,2.5,0,0,0,3,0,2.0
1320,8,1320,2.0,0,0,0,3,0,2.0
2160,7,2160,2.5,0,0,0,4,0,2.0
1340,8,1340,2.5,0,0,0,3,0,2.0
2760,7,1380,2.0,0,0,1380,5,0,1.0
1930,7,1300,1.75,0,2,630,3,0,1.0
1160,7,1160,1.0,0,0,0,3,0,1.0
1800,7,1420,1.75,0,0,380,2,0,1.0
1500,7,1060,2.5,0,0,440,3,0,1.0
1410,8,1090,2.5,0,0,320,2,0,2.0
2110,7,2110,2.5,0,0,0,4,0,2.0
1606,8,1606,2.25,0,0,0,3,0,3.0
2090,7,2090,2.0,0,1,0,2,0,2.0
1470,8,1470,2.5,0,0,0,3,0,3.0
3970,10,2180,2.75,0,0,1790,6,0,1.0
820,5,820,1.0,0,0,0,2,0,1.0
770,7,770,1.0,0,0,0,2,0,1.0
1060,8,940,2.25,0,0,120,2,0,2.0
1570,7,1570,1.5,0,0,0,3,0,1.0
5720,10,4170,4.25,1,0,1550,6,0,2.0
2770,8,1970,3.5,0,0,800,4,0,2.0
2770,7,1490,2.75,0,0,1280,5,0,1.0
920,6,920,1.0,0,0,0,3,0,1.0
2020,6,2020,2.5,0,0,0,4,0,1.5
1770,7,1130,1.75,0,0,640,3,0,1.0
1260,6,1260,2.0,0,0,0,3,0,2.0
2370,8,2370,2.5,0,0,0,3,0,3.0
1030,7,790,1.0,0,2,240,2,0,1.0
1980,8,1300,2.25,0,0,680,3,0,1.0
1710,7,1010,2.75,0,0,700,3,0,1.0
2240,7,2240,2.5,0,0,0,3,0,2.0
1900,7,1900,1.5,0,0,0,3,0,1.0
670,6,670,1.0,0,0,0,2,0,1.0
2910,8,1510,2.75,0,0,1400,5,0,1.0
1190,6,1190,1.0,0,0,0,3,0,1.0
2390,8,2390,2.5,0,0,0,4,0,2.0
1660,8,1660,2.25,0,0,0,4,0,1.0
1010,6,1010,1.0,0,0,0,2,0,1.0
2380,8,2380,2.5,0,2,0,2,0,1.0
1530,7,1530,1.75,0,0,0,4,0,1.5
1350,7,1350,1.75,0,0,0,3,0,3.0
2750,8,2750,2.5,0,0,0,4,0,2.0
1270,6,1270,2.0,1,0,0,3,0,1.0
2370,11,2370,1.5,0,0,0,2,0,2.0
2170,7,1220,2.5,1,0,950,4,0,1.0
4750,10,3350,3.5,0,2,1400,5,0,2.0
1360,8,1360,2.5,0,0,0,3,0,2.0
3180,11,3180,2.5,0,0,0,3,0,2.0
1900,7,1900,2.0,0,0,0,3,0,1.0
1620,7,1620,2.5,0,0,0,2,0,2.0
1600,8,1600,2.5,0,0,0,3,0,2.0
2460,8,1520,2.5,0,0,940,3,0,1.0
1780,7,1780,2.25,0,0,0,3,0,2.0
1020,7,1020,1.75,0,0,0,3,0,1.5
870,6,870,1.0,0,0,0,2,0,1.0
1070,6,1070,1.0,0,0,0,2,0,1.0
1850,8,1850,2.5,0,0,0,4,0,2.0
2380,7,1750,3.5,0,0,630,4,0,2.0
890,6,890,1.0,0,0,0,2,0,1.0
2150,7,1090,2.5,0,0,1060,4,0,1.0
1340,7,1340,3.25,0,0,0,3,0,3.0
780,7,780,1.0,0,0,0,2,0,1.0
2910,8,2910,2.75,0,0,0,5,0,1.5
2490,8,1400,2.75,0,0,1090,4,0,1.0
3640,8,3640,3.0,0,0,0,5,0,2.0
1159,7,1159,1.5,0,0,0,2,0,1.0
1780,8,1780,1.0,0,0,0,4,0,1.5
3810,8,3810,3.75,0,0,0,6,0,2.0
1400,7,1100,2.0,0,0,300,4,0,1.0
1370,6,1370,1.0,1,0,0,2,0,1.0
1080,6,1080,2.0,0,0,0,2,0,1.0
990,6,990,1.0,0,0,0,3,0,1.5
4440,11,4440,3.5,0,0,0,4,0,2.0
2060,7,2060,2.0,0,0,0,4,0,2.0
2460,8,2460,2.5,0,0,0,3,0,2.0
2040,7,1160,2.0,0,0,880,4,0,1.0
1765,7,1765,2.25,0,0,0,3,0,2.0
2350,8,1780,2.0,0,0,570,3,0,1.5
1830,7,1830,1.0,0,0,0,3,0,1.0
1660,7,1350,1.0,0,0,310,3,0,1.5
1880,7,1640,2.5,0,0,240,6,0,1.0
1390,7,1390,1.75,0,0,0,3,0,2.0
2190,8,2190,1.5,0,3,0,4,0,1.0
2320,8,2320,2.5,0,0,0,4,0,2.0
